id	h_species	h_genus	h_family	i_species	i_genus	i_tribe	i_family	i_family_id	i_tribe_id	i_genus_id	i_species_id	h_family_id	h_genus_id	h_species_id	coll_total_i	coll_number_same_h	coll_percent	h_n_specimens	i_j_h_col_event	i_j_same_col	h_voucher	rel_confidence
3849	montanus	Cercocarpus	Rosaceae	manitou	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	60134	376	448	842	33	1	3.03	2	0	0	0	LOW
3850	montanus	Cercocarpus	Rosaceae	rapidus	Adelphocoris	Mirini	Miridae	6296	8151	37480	41612	376	448	842	1121	1	0.09	1	0	0	0	LOW
3851	trilobata	Rhus	Anacardiaceae	dakota	Lopidea	Orthotylini	Miridae	6296	6291	6002	1437	85	577	4065	287	1	0.35	1	0	0	0	LOW
3852	pseudoacacia	Robinia	Fabaceae	nigridia	Lopidea	Orthotylini	Miridae	6296	6291	6002	1499	211	579	883	296	1	0.34	7	0	0	0	LOW
3853	frigida	Artemisia	Asteraceae	unipuncta	Europiella	Phylini	Miridae	6296	6292	5876	28	98	418	751	60	2	3.33	1	0	0	0	LOW
3854	edulis	Pinus	Pinaceae	simulatus	Phytocoris	Mirini	Miridae	6296	8151	36447	67928	62	554	735	10	3	30.00	19	0	2	0	MEDIUM
3855	edulis	Pinus	Pinaceae	davisi	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	67562	62	554	735	14	2	14.29	1	0	0	0	LOW
3856	edulis	Pinus	Pinaceae	fulvescens	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	59953	62	554	735	28	2	7.14	4	0	0	0	LOW
3857	ponderosa	Pinus	Pinaceae	spinosus	Dichaetocoris	Orthotylini	Miridae	6296	6291	5849	928	62	554	879	55	2	3.64	2	0	0	0	LOW
3858	ponderosa	Pinus	Pinaceae	barberi	Dichrooscytus	Mirini	Miridae	6296	8151	36459	75104	62	554	879	5	1	20.00	4	0	0	0	LOW
3859	gambelii	Quercus	Fagaceae	kiowa	Phytocoris	Mirini	Miridae	6296	8151	36447	67528	68	571	754	6	2	33.33	10	0	0	0	LOW
3860	gambelii	Quercus	Fagaceae	interspersus	Phytocoris	Mirini	Miridae	6296	8151	36447	70146	68	571	754	47	2	4.26	2	0	1	0	LOW
3861	gambelii	Quercus	Fagaceae	eurekae	Phytocoris	Mirini	Miridae	6296	8151	36447	37505	68	571	754	21	2	9.52	12	0	0	0	LOW
3862	gambelii	Quercus	Fagaceae	stellatus	Phytocoris	Mirini	Miridae	6296	8151	36447	67464	68	571	754	137	1	0.73	3	0	0	0	LOW
3863	montanus	Cercocarpus	Rosaceae	falcicula	Lopidea	Orthotylini	Miridae	6296	6291	6002	1448	376	448	842	11	1	9.09	8	0	0	0	LOW
3864	gambelii	Quercus	Fagaceae	provancheri	Blepharidopterus	Orthotylini	Miridae	6296	6291	5769	648	68	571	754	478	2	0.42	1	0	0	0	LOW
3865	diffusa	Suaeda	Amaranthaceae	nuperus	Megalopsallus	Phylini	Miridae	6296	6292	6027	14	83	600	724	48	1	2.08	1	0	0	0	LOW
3866	aristata	Pinus	Pinaceae	simulatus	Phytocoris	Mirini	Miridae	6296	8151	36447	67928	62	554	661	10	1	10.00	19	0	0	0	LOW
3867	aristata	Pinus	Pinaceae	davisi	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	67562	62	554	661	14	1	7.14	7	0	0	0	LOW
3868	aristata	Pinus	Pinaceae	fulvescens	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	59953	62	554	661	28	1	3.57	1	0	0	0	LOW
3869	ponderosa	Pinus	Pinaceae	heidemanni	Phytocoris	Mirini	Miridae	6296	8151	36447	67514	62	554	879	59	1	1.69	1	0	0	0	LOW
3870	gambelii	Quercus	Fagaceae	falcicula	Lopidea	Orthotylini	Miridae	6296	6291	6002	1448	68	571	754	11	1	9.09	1	0	0	0	LOW
3871	aristata	Pinus	Pinaceae	dimorphicus	Psallovius	Phylini	Miridae	6296	6292	6153	4785	62	554	661	56	2	3.57	2	0	0	0	LOW
3872	edulis	Pinus	Pinaceae	hopi	Phytocoris	Mirini	Miridae	6296	8151	36447	67519	62	554	735	46	1	2.17	2	0	0	0	LOW
3873	edulis	Pinus	Pinaceae	shoshoni	Phytocoris	Mirini	Miridae	6296	8151	36447	75942	62	554	735	6	6	100.00	8	0	0	0	HIGH
3874	ponderosa	Pinus	Pinaceae	geminatus	Ceratocapsus	Ceratocapsini	Miridae	6296	34068	5802	760	62	554	879	18	1	5.56	1	0	0	0	LOW
3875	edulis	Pinus	Pinaceae	pinicola	Dichrooscytus	Mirini	Miridae	6296	8151	36459	73462	62	554	735	27	14	51.85	27	0	0	0	HIGH
3876	montanus	Cercocarpus	Rosaceae	schwartzi	Oligotylus	Phylini	Miridae	6296	6292	6073	511	376	448	842	3	3	100.00	5	0	0	0	MEDIUM
3877	montanus	Cercocarpus	Rosaceae	cruralis	Tuxedo	Phylini	Miridae	6296	6292	6253	549	376	448	842	168	2	1.19	4	0	0	0	LOW
3878	trachycaulus	Elymus	Poaceae	americanus	Conostethus	Phylini	Miridae	6296	6292	5820	3374	352	4689	6474	44	1	2.27	8	0	0	0	LOW
3879	edulis	Pinus	Pinaceae	junipericola	Dichrooscytus	Mirini	Miridae	6296	8151	36459	73461	62	554	735	29	3	10.34	10	0	0	0	LOW
3880	edulis	Pinus	Pinaceae	apicalis	Dichrooscytus	Mirini	Miridae	6296	8151	36459	75674	62	554	735	13	2	15.38	1	0	0	0	LOW
3881	vulgaris	Beta	Amaranthaceae	elisus	Lygus	Mirini	Miridae	6296	8151	8152	40247	83	5465	9732	1557	1	0.06	2	0	0	0	LOW
3882	engelmannii	Picea	Pinaceae	piceicola	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	37489	62	553	4917	78	12	15.38	21	0	0	0	HIGH
3883	villosa	Chrysopsis	Asteraceae	tuckeri	Keltonia	Phylini	Miridae	6296	6292	5963	3869	98	3554	9746	61	1	1.64	22	0	0	0	LOW
3884	nauseosus	Chrysothamnus	Asteraceae	hopi	Phytocoris	Mirini	Miridae	6296	8151	36447	67519	98	451	847	46	2	4.35	8	0	0	0	LOW
3885	nauseosus consimilis	Chrysothamnus	Asteraceae	media	Lopidea	Orthotylini	Miridae	6296	6291	6002	1484	98	451	6511	386	1	0.26	15	0	0	0	LOW
3886	nauseosus	Chrysothamnus	Asteraceae	media	Lopidea	Orthotylini	Miridae	6296	6291	6002	1484	98	451	847	386	1	0.26	5	0	0	0	LOW
3887	nauseosa	Chrysothamnus	Asteraceae	media	Lopidea	Orthotylini	Miridae	6296	6291	6002	1484	98	451	9040	386	1	0.26	1	0	0	0	LOW
3888	inermis	Bromus	Poaceae	hesperius	Labops	Halticini	Miridae	6296	6288	5974	1372	352	4318	2245	298	1	0.34	2	0	0	0	LOW
3889	nauseosus	Chrysothamnus	Asteraceae	laevis	Phytocoris	Mirini	Miridae	6296	8151	36447	67529	98	451	847	59	3	5.08	5	0	0	0	LOW
3890	stansburyana	Cowania	Rosaceae	purshiae	Oligotylus	Phylini	Miridae	6296	6292	6073	403	376	462	923	29	1	3.45	2	0	0	0	LOW
3891	porteri	Ligusticum	Apiaceae	stygicus	Slaterocoris	Orthotylini	Miridae	6296	6291	6200	2580	89	1395	1396	1026	1	0.10	2	0	0	0	LOW
3892	porteri	Ligusticum	Apiaceae	atritibialis	Slaterocoris	Orthotylini	Miridae	6296	6291	6200	2543	89	1395	1396	808	1	0.12	1	0	0	0	LOW
3893	canescens	Atriplex	Amaranthaceae	schwartzi	Megalopsallus	Phylini	Miridae	6296	6292	6027	10	83	424	686	35	1	2.86	1	0	0	0	LOW
3894	gambelii	Quercus	Fagaceae	fuscipunctatus	Bisulcopsallus	Phylini	Miridae	6296	6292	6469	6556	68	571	754	20	1	5.00	6	0	0	0	LOW
3895	edulis	Pinus	Pinaceae	flaviclavus	Psallovius	Phylini	Miridae	6296	6292	6153	4786	62	554	735	8	2	25.00	2	0	0	0	LOW
3896	engelmannii	Picea	Pinaceae	dimorphicus	Psallovius	Phylini	Miridae	6296	6292	6153	4785	62	553	4917	56	6	10.71	2	0	0	0	MEDIUM
3897	monosperma	Juniperus	Cupressaceae	coloradensis	Dichaetocoris	Orthotylini	Miridae	6296	6291	5849	918	63	511	1179	20	1	5.00	2	0	0	0	LOW
3898	tridentata	Artemisia	Asteraceae	pilosula	Europiella	Phylini	Miridae	6296	6292	5876	30	98	418	948	93	6	6.45	4	0	0	0	MEDIUM
3899	viridis	Alnus	Betulaceae	debilis	Diaphnidia	Orthotylini	Miridae	6296	6291	5848	914	109	405	8765	18	1	5.56	5	0	0	0	LOW
3900	aristata	Pinus	Pinaceae	fraterculus	Phytocoris	Mirini	Miridae	6296	8151	36447	67477	62	554	661	168	1	0.60	2	0	0	0	LOW
3901	aristata	Pinus	Pinaceae	tibialis	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4620	62	554	661	256	1	0.39	1	0	0	0	LOW
3902	aristata	Pinus	Pinaceae	americanus	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4503	62	554	661	239	2	0.84	2	0	0	0	LOW
3903	ludoviciana	Artemisia	Asteraceae	artemisiae	Europiella	Phylini	Miridae	6296	6292	5876	35	98	418	815	918	8	0.87	5	0	0	0	LOW
3904	nauseosus	Chrysothamnus	Asteraceae	atriflavus	Lygus	Mirini	Miridae	6296	8151	8152	37479	98	451	847	157	1	0.64	1	0	0	0	LOW
3905	tridentata	Artemisia	Asteraceae	hopi	Phytocoris	Mirini	Miridae	6296	8151	36447	67519	98	418	948	46	7	15.22	20	0	0	0	HIGH
3906	quinoa	Chenopodium	Amaranthaceae	coagulatus	Melanotrichus	Orthotylini	Miridae	6296	6291	6029	34915	83	449	8249	331	2	0.60	6	0	0	0	LOW
3907	quinoa	Chenopodium	Amaranthaceae	elisus	Lygus	Mirini	Miridae	6296	8151	8152	40247	83	449	8249	1557	2	0.13	28	0	0	0	LOW
3908	quinoa	Chenopodium	Amaranthaceae	shulli	Lygus	Mirini	Miridae	6296	8151	8152	40245	83	449	8249	1406	2	0.14	1	0	0	0	LOW
3909	tridentata	Artemisia	Asteraceae	carvalhoi	Europiella	Phylini	Miridae	6296	6292	5876	24	98	418	948	19	10	52.63	4	0	0	0	HIGH
3910	tridentata	Artemisia	Asteraceae	brevicornis	Chlamydatus	Phylini	Miridae	6296	6292	5807	87	98	418	948	40	10	25.00	6	0	0	0	HIGH
3911	tridentata	Artemisia	Asteraceae	apache	Slaterocoris	Orthotylini	Miridae	6296	6291	6200	2539	98	418	948	131	1	0.76	1	0	0	0	LOW
