id	h_species	h_genus	h_family	i_species	i_genus	i_tribe	i_family	i_family_id	i_tribe_id	i_genus_id	i_species_id	h_family_id	h_genus_id	h_species_id	coll_total_i	coll_number_same_h	coll_percent	h_n_specimens	i_j_h_col_event	i_j_same_col	h_voucher	rel_confidence
5469	discolor	Holodiscus	Rosaceae	eurekae	Phytocoris	Mirini	Miridae	6296	8151	36447	37505	376	504	726	21	2	9.52	3	0	0	0	LOW
5470	rhombifolia	Alnus	Betulaceae	rosicoloides	Plagiognathus	Phylini	Miridae	6296	6292	6132	521	109	405	893	13	1	7.69	1	0	0	0	LOW
5471	fruticosa	Potentilla	Rosaceae	lineatus	Plagiognathus	Phylini	Miridae	6296	6292	6132	339	376	564	752	138	1	0.72	3	0	0	0	LOW
5472	fruticosa	Potentilla	Rosaceae	brunneus	Plagiognathus	Phylini	Miridae	6296	6292	6132	342	376	564	752	331	1	0.30	2	0	0	0	LOW
5473	fruticosa	Potentilla	Rosaceae	obliquus	Chlamydatus	Phylini	Miridae	6296	6292	5807	93	376	564	752	207	1	0.48	1	0	0	0	LOW
5474	rhombifolia	Alnus	Betulaceae	longipennis	Plagiognathus	Phylini	Miridae	6296	6292	6132	340	109	405	893	162	1	0.62	1	0	0	0	LOW
5475	rhombifolia	Alnus	Betulaceae	brevis	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	37485	109	405	893	849	1	0.12	15	0	0	0	LOW
5476	fruticosa	Potentilla	Rosaceae	brevis	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	37485	376	564	752	849	1	0.12	11	0	0	0	LOW
5477	fruticosa	Potentilla	Rosaceae	incertus	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	59955	376	564	752	166	1	0.60	2	0	0	0	LOW
5478	fruticosa	Potentilla	Rosaceae	shulli	Lygus	Mirini	Miridae	6296	8151	8152	40245	376	564	752	1406	1	0.07	2	0	0	0	LOW
5479	fruticosa	Potentilla	Rosaceae	striatus	Lygus	Mirini	Miridae	6296	8151	8152	67473	376	564	752	185	2	1.08	1	0	0	0	LOW
5480	rhombifolia	Alnus	Betulaceae	angulatus	Blepharidopterus	Orthotylini	Miridae	6296	6291	5769	641	109	405	893	223	1	0.45	3	0	0	0	LOW
5481	grandis	Abies	Pinaceae	calli	Phytocoris	Mirini	Miridae	6296	8151	36447	74935	62	394	2195	11	3	27.27	1	0	0	0	MEDIUM
5482	grandis	Abies	Pinaceae	yollabollae	Phytocoris	Mirini	Miridae	6296	8151	36447	76270	62	394	2195	29	2	6.90	1	0	0	0	LOW
5483	villosa	Monardella	Lamiaceae	princeps	Aoplonema	Orthotylini	Miridae	6296	6291	5734	614	264	537	2674	316	1	0.32	1	0	0	0	LOW
5484	leucophyllus	Lupinus	Fabaceae	princeps	Aoplonema	Orthotylini	Miridae	6296	6291	5734	614	211	527	4062	316	1	0.32	3	0	0	0	LOW
5485	triticoides	Leymus	Poaceae	pacifica	Irbisia	Mirini	Miridae	6296	8151	36462	37475	352	6540	7787	416	1	0.24	5	0	0	0	LOW
5486	engelmannii	Picea	Pinaceae	convexicollis	Lygus	Mirini	Miridae	6296	8151	8152	42155	62	553	4917	217	1	0.46	1	0	0	0	LOW
5487	rubra	Festuca	Poaceae	exilis	Trigonotylus	Stenodemini	Miridae	6296	8158	34962	39999	352	4503	9860	58	1	1.72	2	0	0	0	LOW
5488	concolor	Abies	Pinaceae	calli	Phytocoris	Mirini	Miridae	6296	8151	36447	74935	62	394	704	11	1	9.09	3	0	0	0	LOW
5489	umbellatum	Eriogonum	Polygonaceae	shulli	Lygus	Mirini	Miridae	6296	8151	8152	40245	356	477	6114	1406	1	0.07	1	0	0	0	LOW
5490	spicata	Pseudoroegneria	Poaceae	albifrons	Ilnacora	Orthotylini	Miridae	6296	6291	5942	1275	352	6935	9453	95	1	1.05	1	0	0	0	LOW
5491	virginiana	Quercus	Fagaceae	lineatus	Plagiognathus	Phylini	Miridae	6296	6292	6132	339	68	571	9674	138	1	0.72	1	0	0	0	LOW
5492	pungens	Picea	Pinaceae	sagax	Phytocoris	Mirini	Miridae	6296	8151	36447	67461	62	553	8724	32	1	3.13	1	0	0	0	LOW
5493	pungens	Picea	Pinaceae	piceicola	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	37489	62	553	8724	78	1	1.28	1	0	0	0	LOW
5494	pungens	Picea	Pinaceae	piceicola	Dichaetocoris	Orthotylini	Miridae	6296	6291	5849	926	62	553	8724	160	1	0.63	2	0	0	0	LOW
5495	scopulorum	Juniperus	Cupressaceae	borealis	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	74920	63	511	8739	19	1	5.26	15	0	0	0	LOW
5496	grandis	Abies	Pinaceae	borealis	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	74920	62	394	2195	19	1	5.26	5	0	0	0	LOW
5497	scopulorum	Juniperus	Cupressaceae	shulli	Lygus	Mirini	Miridae	6296	8151	8152	40245	63	511	8739	1406	1	0.07	1	0	0	0	LOW
5498	procumbens	Trifolium	Fabaceae	hesperus	Lygus	Mirini	Miridae	6296	8151	8152	50719	211	610	12256	1504	1	0.07	1	0	0	0	LOW
5499	sagittata	Balsamorhiza	Asteraceae	serrata	Irbisia	Mirini	Miridae	6296	8151	36462	40270	98	426	4876	266	5	1.88	5	0	0	0	LOW
5500	garryana	Quercus	Fagaceae	hesperus	Lygus	Mirini	Miridae	6296	8151	8152	50719	68	571	756	1504	1	0.07	1	0	0	0	LOW
5501	garryana	Quercus	Fagaceae	tibialis	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4620	68	571	756	256	1	0.39	1	0	0	0	LOW
5502	latifolia	Fraxinus	Oleaceae	harti	Hyaliodes	Hyaliodini	Miridae	6296	66764	66765	67688	325	483	11638	105	1	0.95	4	0	0	0	LOW
5503	macrophyllum	Acer	Sapindaceae	provancheri	Blepharidopterus	Orthotylini	Miridae	6296	6291	5769	648	385	398	10691	478	2	0.42	8	0	0	0	LOW
5504	ledifolius	Cercocarpus	Rosaceae	pallidicornis	Chlamydatus	Phylini	Miridae	6296	6292	5807	94	376	448	804	43	1	2.33	1	0	0	0	LOW
5505	ledifolius	Ceanothus	Rhamnaceae	cyaneus	Teleorhinus	Pronotocrepini	Miridae	6296	6306	6309	6310	373	444	8674	187	1	0.53	6	0	0	0	LOW
5506	desertorum	Agropyron	Poaceae	hesperius	Labops	Halticini	Miridae	6296	6288	5974	1372	352	403	9717	298	1	0.34	2	0	0	0	LOW
5507	desertorum	Agropyron	Poaceae	amoena	Leptopterna	Stenodemini	Miridae	6296	8158	36119	40171	352	403	9717	158	1	0.63	5	0	0	0	LOW
5508	desertorum	Agropyron	Poaceae	debilis	Litomiris	Stenodemini	Miridae	6296	8158	40182	40184	352	403	9717	285	1	0.35	2	0	0	0	LOW
5509	desertorum	Agropyron	Poaceae	dolabrata	Leptopterna	Stenodemini	Miridae	6296	8158	36119	36120	352	403	9717	329	1	0.30	1	0	0	0	LOW
5510	desertorum	Agropyron	Poaceae	elongata	Irbisia	Mirini	Miridae	6296	8151	36462	50976	352	403	9717	20	2	10.00	5	0	0	0	LOW
5511	ledifolius	Cercocarpus	Rosaceae	calocedrus	Dichaetocoris	Orthotylini	Miridae	6296	6291	5849	917	376	448	804	29	1	3.45	1	0	0	0	LOW
5512	nauseosa	Ericameria	Asteraceae	exilis	Trigonotylus	Stenodemini	Miridae	6296	8158	34962	39999	98	1622	4133	58	1	1.72	1	0	0	0	LOW
5513	tridentata	Artemisia	Asteraceae	fulgidus	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	37486	98	418	948	138	1	0.72	1	0	0	0	LOW
5514	nauseosus	Chrysothamnus	Asteraceae	calocedrus	Dichaetocoris	Orthotylini	Miridae	6296	6291	5849	917	98	451	847	29	1	3.45	1	0	0	0	LOW
5515	tridentata	Artemisia	Asteraceae	striatus	Lygus	Mirini	Miridae	6296	8151	8152	67473	98	418	948	185	3	1.62	1	0	0	0	LOW
5516	pulchella	Clarkia	Onagraceae	curtus	Litomiris	Stenodemini	Miridae	6296	8158	40182	40183	327	1409	11580	39	1	2.56	1	0	0	0	LOW
5517	rubra	Festuca	Poaceae	knighti	Irbisia	Mirini	Miridae	6296	8151	36462	40255	352	4503	9860	19	1	5.26	31	0	0	0	LOW
5518	rubra	Festuca	Poaceae	sericans	Irbisia	Mirini	Miridae	6296	8151	36462	40259	352	4503	9860	167	1	0.60	1	0	0	0	LOW
5519	pumila	Malus	Rosaceae	fasciatus	Ceratocapsus	Ceratocapsini	Miridae	6296	34068	5802	753	376	529	9635	72	1	1.39	1	0	0	0	LOW
5520	varia	Coronilla	Fabaceae	chrysanthemi	Plagiognathus	Phylini	Miridae	6296	6292	6132	311	211	460	956	1342	6	0.45	2	0	0	0	LOW
5521	fistulosum	Eutrochium	Asteraceae	politus	Plagiognathus	Phylini	Miridae	6296	6292	6132	352	98	14954	17508	713	1	0.14	1	0	0	0	LOW
5522	millefolium	Achillea	Asteraceae	nigronitens	Plagiognathus	Phylini	Miridae	6296	6292	6132	348	98	399	837	125	2	1.60	1	0	0	0	LOW
5523	humilis	Salix	Salicaceae	tinctus	Plagiognathus	Phylini	Miridae	6296	6292	6132	371	382	583	775	52	1	1.92	2	0	0	0	LOW
5524	sativa	Pastinaca	Apiaceae	punctatipes	Plagiognathus	Phylini	Miridae	6296	6292	6132	353	89	544	8735	43	1	2.33	1	0	0	0	LOW
5525	abies	Abies	Pinaceae	dissimilis	Phoenicocoris	Phylini	Miridae	6296	6292	6119	4425	62	394	8565	19	1	5.26	1	0	0	0	LOW
5526	varia	Coronilla	Fabaceae	politus	Plagiognathus	Phylini	Miridae	6296	6292	6132	352	211	460	956	713	2	0.28	1	0	0	0	LOW
5527	glabra	Rhus	Anacardiaceae	brunneus	Plagiognathus	Phylini	Miridae	6296	6292	6132	342	85	577	757	331	1	0.30	1	0	0	0	LOW
5528	glabra	Rhus	Anacardiaceae	politus	Plagiognathus	Phylini	Miridae	6296	6292	6132	352	85	577	757	713	2	0.28	2	0	0	0	LOW
5529	communis	Pyrus	Rosaceae	brunneus	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4519	376	570	8786	27	1	3.70	1	0	0	0	LOW
5530	abies	Picea	Pinaceae	tumidifrons	Plagiognathus	Phylini	Miridae	6296	6292	6132	199	62	553	626	129	14	10.85	3	0	0	0	MEDIUM
5531	mugo	Pinus	Pinaceae	suffuscipennis	Plagiognathus	Phylini	Miridae	6296	6292	6132	368	62	554	843	128	1	0.78	1	0	0	0	LOW
5532	angustifolia	Elaeagnus	Elaeagnaceae	politus	Plagiognathus	Phylini	Miridae	6296	6292	6132	352	197	472	11977	713	1	0.14	1	0	0	0	LOW
5533	americana	Corylus	Betulaceae	politus	Plagiognathus	Phylini	Miridae	6296	6292	6132	352	109	461	9313	713	1	0.14	2	0	0	0	LOW
5534	communis	Pyrus	Rosaceae	perplexus	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4592	376	570	8786	184	1	0.54	1	0	0	0	LOW
5535	pumila	Malus	Rosaceae	perplexus	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4592	376	529	9635	184	2	1.09	7	0	0	0	LOW
5536	glauca	Picea	Pinaceae	luteus	Ceratocapsus	Ceratocapsini	Miridae	6296	34068	5802	782	62	553	760	24	1	4.17	1	0	0	0	LOW
5537	abies	Picea	Pinaceae	physocarpi	Plagiognathus	Phylini	Miridae	6296	6292	6132	401	62	553	626	18	1	5.56	1	0	0	0	LOW
5538	alatus	Euonymus	Celastraceae	piceicola	Psallovius	Phylini	Miridae	6296	6292	6153	4788	144	3780	3781	306	1	0.33	1	0	0	0	LOW
5539	laciniosa	Carya	Juglandaceae	decurvatus	Ceratocapsus	Ceratocapsini	Miridae	6296	34068	5802	740	257	440	4592	14	1	7.14	1	0	0	0	LOW
5540	laciniosa	Carya	Juglandaceae	dobsoni	Reuteria	Orthotylini	Miridae	6296	6291	6174	2409	257	440	4592	2	1	50.00	1	0	0	0	LOW
5541	palustris	Quercus	Fagaceae	politus	Plagiognathus	Phylini	Miridae	6296	6292	6132	352	68	571	866	713	1	0.14	1	0	0	0	LOW
5542	longifolia	Stellaria	Caryophyllaceae	pulicarius	Chlamydatus	Phylini	Miridae	6296	6292	5807	95	141	599	8678	279	1	0.36	2	0	0	0	LOW
5543	pseudoacacia	Robinia	Fabaceae	politus	Plagiognathus	Phylini	Miridae	6296	6292	6132	352	211	579	883	713	2	0.28	1	0	0	0	LOW
5544	rubens	Picea	Pinaceae	vitellinus	Plagiognathus	Phylini	Miridae	6296	6292	6132	219	62	553	897	100	1	1.00	1	0	0	0	LOW
5545	triacanthos	Gleditsia	Fabaceae	communis	Neolygus	Mirini	Miridae	6296	8151	37464	37469	211	490	946	103	1	0.97	3	0	0	0	LOW
5546	glabra	Rhus	Anacardiaceae	fuscosus	Plagiognathus	Phylini	Miridae	6296	6292	6132	330	85	577	757	287	1	0.35	2	0	0	0	LOW
5547	sylvestris	Pinus	Pinaceae	tumidifrons	Plagiognathus	Phylini	Miridae	6296	6292	6132	199	62	554	932	129	3	2.33	2	0	0	0	LOW
5548	x hispanica	Platanus	Platanaceae	albatus	Plagiognathus	Phylini	Miridae	6296	6292	6132	297	350	558	17565	259	4	1.54	2	0	0	0	LOW
5549	virginiana	Pinus	Pinaceae	suspectus	Dichrooscytus	Mirini	Miridae	6296	8151	36459	67831	62	554	8764	47	1	2.13	12	0	0	0	LOW
5550	virginiana	Pinus	Pinaceae	dreisbachi	Phytocoris	Mirini	Miridae	6296	8151	36447	37499	62	554	8764	8	1	12.50	2	0	0	0	LOW
5551	virginiana	Pinus	Pinaceae	fenestratus	Phytocoris	Mirini	Miridae	6296	8151	36447	75935	62	554	8764	8	1	12.50	1	0	0	0	LOW
5552	virginiana	Pinus	Pinaceae	quercicola	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	70358	62	554	8764	67	1	1.49	1	0	0	0	LOW
5553	virginiana	Pinus	Pinaceae	nigritulus	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	73226	62	554	8764	31	2	6.45	8	0	0	0	LOW
5554	vulgare	Tanacetum	Asteraceae	politus	Plagiognathus	Phylini	Miridae	6296	6292	6132	352	98	603	965	713	1	0.14	2	0	0	0	LOW
5555	fraseri	Abies	Pinaceae	suffuscipennis	Plagiognathus	Phylini	Miridae	6296	6292	6132	368	62	394	749	128	1	0.78	1	0	0	0	LOW
5556	dioica	Urtica	Urticaceae	nubilus	Neurocolpus	Mirini	Miridae	6296	8151	66745	68020	45	614	725	444	1	0.23	1	0	0	0	LOW
5557	arboreus	Malvaviscus	Malvaceae	lineatus	Poecilocapsus	Mirini	Miridae	6296	8151	67602	67604	286	11775	11776	333	1	0.30	2	0	0	0	LOW
5558	pratensis	Poa	Poaceae	dislocatus	Metriorrhynchomiris	Mirini	Miridae	6296	8151	37466	37467	352	1773	5297	242	1	0.41	1	0	0	0	LOW
5559	fruticosa	Amorpha	Fabaceae	brevicornis	Neurocolpus	Mirini	Miridae	6296	8151	66745	67505	211	408	9245	5	1	20.00	2	0	0	0	LOW
5560	decidua	Larix	Pinaceae	laricicola	Plagiognathus	Phylini	Miridae	6296	6292	6132	338	62	516	719	61	7	11.48	2	0	0	0	MEDIUM
5561	theophrasti	Abutilon	Malvaceae	politus	Plagiognathus	Phylini	Miridae	6296	6292	6132	352	286	395	938	713	1	0.14	2	0	0	0	LOW
5562	strobus	Pinus	Pinaceae	politus	Plagiognathus	Phylini	Miridae	6296	6292	6132	352	62	554	926	713	1	0.14	2	0	0	0	LOW
5563	glauca	Picea	Pinaceae	tsugae	Plagiognathus	Phylini	Miridae	6296	6292	6132	198	62	553	760	53	1	1.89	1	0	0	0	LOW
5564	latifolia	Kalmia	Ericaceae	cornicola	Plagiognathus	Phylini	Miridae	6296	6292	6132	313	203	512	8671	83	1	1.20	1	0	0	0	LOW
5565	tulipifera	Liriodendron	Magnoliaceae	modestus	Plagiognathus	Phylini	Miridae	6296	6292	6132	195	283	523	951	182	1	0.55	1	0	0	0	LOW
5566	menziesii	Pseudotsuga	Pinaceae	vitellinus	Plagiognathus	Phylini	Miridae	6296	6292	6132	219	62	568	831	100	2	2.00	2	0	0	0	LOW
5567	menziesii	Pseudotsuga	Pinaceae	laricicola	Plagiognathus	Phylini	Miridae	6296	6292	6132	338	62	568	831	61	1	1.64	1	0	0	0	LOW
5568	canadensis	Sambucus	Adoxaceae	politus	Plagiognathus	Phylini	Miridae	6296	6292	6132	352	74	586	9958	713	3	0.42	1	0	0	0	LOW
5569	x hispanica	Platanus	Platanaceae	laricicola	Plagiognathus	Phylini	Miridae	6296	6292	6132	338	350	558	17565	61	1	1.64	1	0	0	0	LOW
5570	pungens	Picea	Pinaceae	tsugae	Plagiognathus	Phylini	Miridae	6296	6292	6132	198	62	553	8724	53	1	1.89	1	0	0	0	LOW
5571	chinensis	Juniperus	Cupressaceae	elegans	Dichrooscytus	Mirini	Miridae	6296	8151	36459	52831	63	511	8798	103	1	0.97	21	0	0	0	LOW
5572	chinensis	Juniperus	Cupressaceae	repletus	Dichrooscytus	Mirini	Miridae	6296	8151	36459	55208	63	511	8798	115	1	0.87	25	0	2	0	LOW
5573	abies	Picea	Pinaceae	buenoi	Phytocoris	Mirini	Miridae	6296	8151	36447	70150	62	553	626	8	1	12.50	7	0	0	0	LOW
5574	pungens	Picea	Pinaceae	regalis	Pseudoxenetus	Orthotylini	Miridae	6296	6291	6167	2396	62	553	8724	186	1	0.54	1	0	0	0	LOW
5575	nigra	Betula	Betulaceae	flavoscutellatus	Plagiognathus	Phylini	Miridae	6296	6292	6132	323	109	430	8703	51	1	1.96	2	0	0	0	LOW
5576	menziesii	Pseudotsuga	Pinaceae	suffuscipennis	Plagiognathus	Phylini	Miridae	6296	6292	6132	368	62	568	831	128	1	0.78	1	0	0	0	LOW
5577	menziesii	Pseudotsuga	Pinaceae	tumidifrons	Plagiognathus	Phylini	Miridae	6296	6292	6132	199	62	568	831	129	1	0.78	1	0	0	0	LOW
5578	occidentalis	Celtis	Cannabaceae	modestus	Plagiognathus	Phylini	Miridae	6296	6292	6132	195	133	445	9741	182	3	1.65	2	0	0	0	LOW
5579	cataria	Nepeta	Lamiaceae	nigronitens	Plagiognathus	Phylini	Miridae	6296	6292	6132	348	264	539	692	125	1	0.80	1	0	0	0	LOW
5580	quinquefolia	Parthenocissus	Vitaceae	casta	Taedia	Mirini	Miridae	6296	8151	67950	73620	50	4013	4014	6	1	16.67	1	0	0	0	LOW
5581	virginiana	Pinus	Pinaceae	rostratus	Phoenicocoris	Phylini	Miridae	6296	6292	6119	228	62	554	8764	221	3	1.36	2	0	0	0	LOW
5582	balsamea	Abies	Pinaceae	dissimilis	Phoenicocoris	Phylini	Miridae	6296	6292	6119	4425	62	394	670	19	2	10.53	2	0	0	0	LOW
5583	carolina	Rosa	Rosaceae	rosicola	Plagiognathus	Phylini	Miridae	6296	6292	6132	359	376	580	689	25	1	4.00	2	0	0	0	LOW
5584	scandens	Rhodotypos	Rosaceae	modestus	Plagiognathus	Phylini	Miridae	6296	6292	6132	195	376	576	905	182	1	0.55	1	0	0	0	LOW
5585	scandens	Rhodotypos	Rosaceae	politus	Plagiognathus	Phylini	Miridae	6296	6292	6132	352	376	576	905	713	1	0.14	1	0	0	0	LOW
5586	stolonifera	Cornus	Cornaceae	cornicola	Plagiognathus	Phylini	Miridae	6296	6292	6132	313	163	459	925	83	2	2.41	2	0	0	0	LOW
5587	typhina	Rhus	Anacardiaceae	fuscosus	Plagiognathus	Phylini	Miridae	6296	6292	6132	330	85	577	953	287	2	0.70	1	0	0	0	LOW
5588	apolifopius	Physocarpus	Rosaceae	physocarpi	Plagiognathus	Phylini	Miridae	6296	6292	6132	401	376	552	5883	18	2	11.11	1	0	0	0	LOW
5589	virginiana	Pinus	Pinaceae	crassipes	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4531	62	554	8764	76	1	1.32	1	0	0	0	LOW
5590	typhina	Rhus	Anacardiaceae	punctatipes	Plagiognathus	Phylini	Miridae	6296	6292	6132	353	85	577	953	43	1	2.33	2	0	0	0	LOW
5591	tulipifera	Liriodendron	Magnoliaceae	rubricornis	Ceratocapsus	Ceratocapsini	Miridae	6296	34068	5802	818	283	523	951	12	1	8.33	1	0	0	0	LOW
5592	ligustrina	Lyonia	Ericaceae	setosus	Ceratocapsus	Ceratocapsini	Miridae	6296	34068	5802	824	203	3899	3900	46	1	2.17	1	0	0	0	LOW
5593	menziesii	Pseudotsuga	Pinaceae	magnicornis	Atractotomus	Phylini	Miridae	6296	6292	5750	2924	62	568	831	151	2	1.32	1	0	0	0	LOW
5594	palustris	Quercus	Fagaceae	rubricornis	Ceratocapsus	Ceratocapsini	Miridae	6296	34068	5802	818	68	571	866	12	2	16.67	1	0	0	0	LOW
5595	virginiana	Pinus	Pinaceae	luteus	Ceratocapsus	Ceratocapsini	Miridae	6296	34068	5802	782	62	554	8764	24	2	8.33	1	0	0	0	LOW
5596	abies	Picea	Pinaceae	luteus	Ceratocapsus	Ceratocapsini	Miridae	6296	34068	5802	782	62	553	626	24	1	4.17	1	0	0	0	LOW
5597	nordmanniana	Abies	Pinaceae	piceicola	Psallovius	Phylini	Miridae	6296	6292	6153	4788	62	394	3863	306	1	0.33	2	0	0	0	LOW
5598	millefolium	Achillea	Asteraceae	brunneus	Plagiognathus	Phylini	Miridae	6296	6292	6132	342	98	399	837	331	2	0.60	2	0	0	0	LOW
5599	sylvestris	Pinus	Pinaceae	albatus	Plagiognathus	Phylini	Miridae	6296	6292	6132	297	62	554	932	259	1	0.39	1	0	0	0	LOW
5600	triacanthos	Gleditsia	Fabaceae	pumilus	Ceratocapsus	Ceratocapsini	Miridae	6296	34068	5802	811	211	490	946	177	1	0.56	1	0	0	0	LOW
5601	rosea	Alcea	Malvaceae	nigronitens	Plagiognathus	Phylini	Miridae	6296	6292	6132	348	286	4542	9719	125	1	0.80	2	0	0	0	LOW
5602	typhina	Rhus	Anacardiaceae	albatus	Plagiognathus	Phylini	Miridae	6296	6292	6132	297	85	577	953	259	1	0.39	2	0	0	0	LOW
5603	sylvestris	Pinus	Pinaceae	politus	Plagiognathus	Phylini	Miridae	6296	6292	6132	352	62	554	932	713	1	0.14	1	0	0	0	LOW
5604	virginiana	Pinus	Pinaceae	heidemanni	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4555	62	554	8764	10	1	10.00	1	0	0	0	LOW
5605	engelmannii	Picea	Pinaceae	tumidifrons	Plagiognathus	Phylini	Miridae	6296	6292	6132	199	62	553	4917	129	2	1.55	2	0	0	0	LOW
5606	sylvatica	Nyssa	Cornaceae	dispar	Plagiognathus	Phylini	Miridae	6296	6292	6132	318	163	540	931	101	1	0.99	2	0	0	0	LOW
5607	dentatum	Viburnum	Adoxaceae	fuscosus	Plagiognathus	Phylini	Miridae	6296	6292	6132	330	74	620	722	287	1	0.35	1	0	0	0	LOW
5608	spinosa	Aralia	Araliaceae	complicata	Ceratocapsidea	Ceratocapsini	Miridae	6296	34068	34071	34073	94	4059	9832	67	1	1.49	1	0	0	0	LOW
5609	cordata	Tilia	Malvaceae	politus	Plagiognathus	Phylini	Miridae	6296	6292	6132	352	286	609	709	713	1	0.14	1	0	0	0	LOW
5610	fasciculata	Chamaecrista	Fabaceae	politus	Plagiognathus	Phylini	Miridae	6296	6292	6132	352	211	16226	16227	713	1	0.14	1	0	0	0	LOW
5611	occidentalis	Ulmus	Ulmaceae	politus	Plagiognathus	Phylini	Miridae	6296	6292	6132	352	44	612	9966	713	1	0.14	1	0	0	0	LOW
5612	populifolia	Betula	Betulaceae	parshleyi	Plagiognathus	Phylini	Miridae	6296	6292	6132	400	109	430	880	81	3	3.70	2	0	0	0	LOW
5613	concolor	Abies	Pinaceae	dissimilis	Phoenicocoris	Phylini	Miridae	6296	6292	6119	4425	62	394	704	19	6	31.58	2	0	0	0	HIGH
5614	angustifolia	Kalmia	Ericaceae	repetitus	Plagiognathus	Phylini	Miridae	6296	6292	6132	355	203	512	8580	23	3	13.04	2	0	0	0	LOW
5615	ilicifolia	Quercus	Fagaceae	setiger	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4608	68	571	9463	4	1	25.00	3	0	0	0	LOW
5616	rigida	Pinus	Pinaceae	strobicola	Phoenicocoris	Phylini	Miridae	6296	6292	6119	406	62	554	1262	101	1	0.99	1	0	0	0	LOW
5617	laricina	Larix	Pinaceae	magnicornis	Atractotomus	Phylini	Miridae	6296	6292	5750	2924	62	516	799	151	1	0.66	1	0	0	0	LOW
5618	virginiana	Juniperus	Cupressaceae	piceicola	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4593	63	511	9378	112	1	0.89	6	0	0	0	LOW
5619	hartwegii	Pinus	Pinaceae	amoenus	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4504	62	554	891	118	1	0.85	1	0	0	0	LOW
5620	dioica	Urtica	Urticaceae	malina	Ilnacora	Orthotylini	Miridae	6296	6291	5942	1286	45	614	725	169	1	0.59	2	0	0	0	LOW
5621	setigerum	Viburnum	Adoxaceae	cornicola	Plagiognathus	Phylini	Miridae	6296	6292	6132	313	74	620	913	83	1	1.20	1	0	0	0	LOW
5622	nordmanniana	Abies	Pinaceae	dissimilis	Phoenicocoris	Phylini	Miridae	6296	6292	6119	4425	62	394	3863	19	1	5.26	1	0	0	0	LOW
5623	cilicica	Picea	Pinaceae	dissimilis	Phoenicocoris	Phylini	Miridae	6296	6292	6119	4425	62	553	17560	19	1	5.26	1	0	0	0	LOW
5624	glauca	Picea	Pinaceae	dissimilis	Phoenicocoris	Phylini	Miridae	6296	6292	6119	4425	62	553	760	19	1	5.26	1	0	0	0	LOW
5625	cilicica	Picea	Pinaceae	magnicornis	Atractotomus	Phylini	Miridae	6296	6292	5750	2924	62	553	17560	151	1	0.66	5	0	0	0	LOW
5626	nigra	Juglans	Juglandaceae	digitulus	Ceratocapsus	Ceratocapsini	Miridae	6296	34068	5802	743	257	509	851	34	1	2.94	1	0	0	0	LOW
5627	canadensis	Tsuga	Pinaceae	dissimilis	Phoenicocoris	Phylini	Miridae	6296	6292	6119	4425	62	611	9823	19	1	5.26	1	0	0	0	LOW
5628	latifolia	Kalmia	Ericaceae	politus	Plagiognathus	Phylini	Miridae	6296	6292	6132	352	203	512	8671	713	1	0.14	1	0	0	0	LOW
5629	rugosa	Cornus	Cornaceae	cornicola	Plagiognathus	Phylini	Miridae	6296	6292	6132	313	163	459	8733	83	1	1.20	2	0	0	0	LOW
5630	officinalis	Melilotus	Fabaceae	chrysanthemi	Plagiognathus	Phylini	Miridae	6296	6292	6132	311	211	533	9404	1342	1	0.07	1	0	0	0	LOW
5631	multiflora	Rosa	Rosaceae	politus	Plagiognathus	Phylini	Miridae	6296	6292	6132	352	376	580	844	713	1	0.14	1	0	0	0	LOW
5632	thapsi	Verbascum	Scrophulariaceae	politus	Plagiognathus	Phylini	Miridae	6296	6292	6132	352	3	616	937	713	1	0.14	1	0	0	0	LOW
5633	cephalonica	Abies	Pinaceae	dissimilis	Phoenicocoris	Phylini	Miridae	6296	6292	6119	4425	62	394	4242	19	1	5.26	1	0	0	0	LOW
5634	cerifera	Morella	Myricaceae	variabilis	Psallus	Phylini	Miridae	6296	6292	6154	5050	309	17550	17551	100	1	1.00	1	0	0	0	LOW
5635	arbutifolia	Aronia	Rosaceae	fuscosus	Plagiognathus	Phylini	Miridae	6296	6292	6132	330	376	417	657	287	1	0.35	1	0	0	0	LOW
5636	ilicifolia	Quercus	Fagaceae	guttulosus	Hamatophylus	Phylini	Miridae	6296	6292	6323	6324	68	571	9463	188	2	1.06	2	0	0	0	LOW
